Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
171.51,3222.194,765.9,-32.76191,83.3, -,9.315441
171.56,3222.194,765.9,-32.76191,83.3, -,9.315441
171.61,3222.194,765.9,-32.76191,83.3, -,9.315441
171.66,3218.771,766,-36,83.3, -,9.315441
171.71,3215.348,766.1,-35.95238,83.3, -,9.315441
171.76,3215.348,766.1,-32.66667,83.3, -,9.315441
171.81,3215.348,766.1,-32.66667,83.3, -,9.315441
171.86,3211.923,766.2,-32.61905,83.3, -,9.315441
171.91,3211.923,766.2,-29.33333,83.3, -,9.315441
171.96,3208.501,766.3,-32.57143,83.3, -,9.315441
172.01,3208.501,766.3,-32.57143,83.3, -,9.315441
172.06,3205.077,766.4,-32.52381,83.3, -,9.315441
172.11,3205.077,766.4,-29.23809,83.3, -,9.315441
172.16,3201.656,766.5,-32.47619,83.3, -,9.315441
172.21,3198.235,766.6,-35.71429,83.3, -,9.315441
172.26,3198.235,766.6,-35.71429,83.3, -,9.315441
172.31,3194.812,766.7,-38.95238,83.3, -,9.315441
172.36,3194.812,766.7,-35.71429,83.3, -,9.315441
172.41,3194.812,766.7,-32.42857,83.3, -,9.315441
172.46,3191.392,766.8,-35.66667,83.3, -,9.315441
172.51,3191.392,766.8,-32.42857,83.3, -,9.315441
172.56,3191.392,766.8,-29.14286,83.12, -,9.295994
172.61,3187.969,766.9,-32.38095,83.12, -,9.295994
172.66,3184.55,767,-35.61905,83.12, -,9.295994
172.71,3184.55,767,-32.38095,83.12, -,9.295994
172.76,3181.131,767.1,-32.38095,83.12, -,9.295994
172.81,3181.131,767.1,-32.38095,83.12, -,9.295994
172.86,3177.709,767.2,-35.61905,83.12, -,9.295994
172.91,3174.291,767.3,-35.61905,83.12, -,9.295994
172.96,3174.291,767.3,-35.61905,83.12, -,9.295994
173.01,3170.871,767.4,-35.61905,83.12, -,9.295994
173.06,3170.871,767.4,-35.61905,83.12, -,9.295994
173.11,3170.871,767.4,-32.38095,83.12, -,9.295994
173.16,3167.453,767.5,-35.61905,83.12, -,9.295994
173.21,3164.035,767.6,-35.61905,83.12, -,9.295994
173.26,3164.035,767.6,-32.38095,83.12, -,9.295994
173.31,3164.035,767.6,-32.38095,83.12, -,9.295994
173.36,3160.616,767.7,-32.38095,83.12, -,9.295994
173.41,3160.616,767.7,-32.38095,83.12, -,9.295994
173.46,3157.199,767.8,-35.61905,83.12, -,9.295994
173.51,3157.199,767.8,-32.38095,83.12, -,9.315441
173.56,3157.199,767.8,-32.38095,83.12, -,9.315441
173.61,3153.781,767.9,-35.61905,83.12, -,9.315441
173.66,3150.365,768,-35.61905,83.12, -,9.315441
173.71,3150.365,768,-32.38095,83.12, -,9.315441
173.76,3146.949,768.1,-35.61905,83.12, -,9.315441
173.81,3146.949,768.1,-32.38095,83.12, -,9.315441
173.86,3146.949,768.1,-32.38095,83.12, -,9.315441
173.91,3146.949,768.1,-29.14286,83.12, -,9.315441
173.96,3143.532,768.2,-29.14286,83.12, -,9.315441
174.01,3143.532,768.2,-29.14286,83.12, -,9.315441
174.06,3140.117,768.3,-29.14286,83.12, -,9.315441
174.11,3136.7,768.4,-32.38095,83.12, -,9.315441
174.16,3136.7,768.4,-32.38095,83.12, -,9.315441
174.21,3136.7,768.4,-29.14286,83.12, -,9.315441
174.26,3136.7,768.4,-25.90476,83.12, -,9.315441
174.31,3129.872,768.6,-32.42857,83.12, -,9.315441
174.36,3129.872,768.6,-32.42857,83.12, -,9.315441
174.41,3129.872,768.6,-29.19048,83.12, -,9.315441
174.46,3129.872,768.6,-29.19048,83.12, -,9.315441
174.51,3126.457,768.7,-29.19048,83.12, -,9.315441
174.56,3123.044,768.8,-32.42857,83.12, -,9.315441
174.61,3123.044,768.8,-32.42857,83.12, -,9.315441
174.66,3119.629,768.9,-32.42857,83.12, -,9.315441
174.71,3119.629,768.9,-29.19048,83.12, -,9.315441
174.76,3119.629,768.9,-29.19048,83.12, -,9.315441
174.81,3116.216,769,-29.19048,83.12, -,9.315441
174.86,3112.804,769.1,-32.42857,83.12, -,9.315441
174.91,3112.804,769.1,-32.42857,83.12, -,9.315441
174.96,3109.39,769.2,-35.66667,83.12, -,9.315441
175.01,3109.39,769.2,-32.42857,83.12, -,9.315441
175.06,3105.979,769.3,-35.66667,83.12, -,9.315441
175.11,3102.566,769.4,-35.66667,83.12, -,9.315441
175.16,3102.566,769.4,-32.42857,83.12, -,9.315441
175.21,3099.156,769.5,-35.66667,83.12, -,9.315441
175.26,3099.156,769.5,-35.66667,83.12, -,9.315441
175.31,3099.156,769.5,-35.66667,83.12, -,9.315441
175.36,3099.156,769.5,-29.14286,83.12, -,9.315441
175.41,3095.745,769.6,-32.38095,83.12, -,9.315441
175.46,3095.745,769.6,-32.38095,83.12, -,9.315441
175.51,3092.333,769.7,-35.61905,83.12, -,9.315441
175.56,3092.333,769.7,-32.38095,83.12, -,9.315441
175.61,3088.924,769.8,-32.38095,83.12, -,9.315441
175.66,3085.512,769.9,-35.61905,83.12, -,9.315441
175.71,3085.512,769.9,-32.38095,83.12, -,9.315441
175.76,3082.104,770,-35.61905,83.12, -,9.315441
175.81,3082.104,770,-35.61905,83.12, -,9.315441
175.86,3082.104,770,-32.38095,83.12, -,9.315441
175.91,3078.695,770.1,-32.38095,83.12, -,9.315441
175.96,3078.695,770.1,-32.38095,83.12, -,9.315441
176.01,3078.695,770.1,-29.14286,83.12, -,9.315441
176.06,3075.285,770.2,-32.38095,83.12, -,9.315441
176.11,3075.285,770.2,-29.14286,83.12, -,9.315441
176.16,3075.285,770.2,-25.90476,83.12, -,9.315441
176.21,3071.877,770.3,-29.14286,83.12, -,9.315441
176.26,3071.877,770.3,-25.90476,83.12, -,9.315441
176.31,3068.468,770.4,-29.14286,83.12, -,9.315441
176.36,3065.061,770.5,-32.38095,83.12, -,9.315441
176.41,3061.654,770.6,-35.61905,83.12, -,9.315441
176.46,3061.654,770.6,-32.38095,83.12, -,9.315441
176.51,3058.246,770.7,-35.61905,83.12, -,9.315441
176.56,3054.84,770.8,-35.61905,82.94, -,9.315441
176.61,3054.84,770.8,-35.61905,82.94, -,9.315441
176.66,3054.84,770.8,-32.38095,82.94, -,9.315441
176.71,3054.84,770.8,-29.14286,82.94, -,9.315441
176.76,3051.432,770.9,-32.38095,82.94, -,9.315441
176.81,3051.432,770.9,-29.14286,82.94, -,9.315441
176.86,3048.027,771,-32.38095,82.94, -,9.315441
176.91,3048.027,771,-32.38095,82.94, -,9.315441
176.96,3048.027,771,-29.14286,82.94, -,9.315441
177.01,3044.622,771.1,-32.38095,82.94, -,9.315441
177.06,3044.622,771.1,-32.38095,82.94, -,9.315441
177.11,3041.215,771.2,-32.38095,82.94, -,9.315441
177.16,3037.811,771.3,-35.61905,82.94, -,9.315441
177.21,3037.811,771.3,-35.61905,82.94, -,9.315441
177.26,3034.405,771.4,-35.61905,82.94, -,9.315441
177.31,3034.405,771.4,-35.61905,82.94, -,9.315441
177.36,3031.001,771.5,-35.61905,82.94, -,9.315441
177.41,3031.001,771.5,-32.38095,82.94, -,9.315441
177.46,3031.001,771.5,-29.14286,82.94, -,9.315441
177.51,3031.001,771.5,-29.14286,83.12, -,9.295994
177.56,3027.598,771.6,-29.14286,83.12, -,9.295994
177.61,3027.598,771.6,-25.90476,83.12, -,9.295994
177.66,3024.194,771.7,-29.14286,83.12, -,9.295994
177.71,3020.791,771.8,-32.38095,83.12, -,9.295994
177.76,3017.387,771.9,-35.61905,83.12, -,9.295994
177.81,3017.387,771.9,-32.38095,83.12, -,9.295994
177.86,3017.387,771.9,-32.38095,83.12, -,9.295994
177.91,3013.985,772,-32.38095,83.12, -,9.295994
177.96,3013.985,772,-32.38095,83.12, -,9.295994
178.01,3010.584,772.1,-35.61905,83.12, -,9.295994
178.06,3010.584,772.1,-32.38095,83.12, -,9.295994
178.11,3003.781,772.3,-38.85714,83.12, -,9.295994
178.16,3003.781,772.3,-35.61905,83.12, -,9.295994
178.21,3003.781,772.3,-32.38095,83.12, -,9.295994
178.26,3000.378,772.4,-35.61905,83.12, -,9.295994
178.31,3000.378,772.4,-32.38095,83.12, -,9.295994
178.36,2996.978,772.5,-35.61905,83.12, -,9.295994
178.41,2996.978,772.5,-32.38095,83.12, -,9.295994
178.46,2996.978,772.5,-32.38095,83.12, -,9.295994
178.51,2993.579,772.6,-35.61905,83.12, -,9.295994
178.56,2990.177,772.7,-38.85714,82.94, -,9.295994
178.61,2990.177,772.7,-35.61905,82.94, -,9.295994
178.66,2986.779,772.8,-38.85714,82.94, -,9.295994
178.71,2986.779,772.8,-35.61905,82.94, -,9.295994
178.76,2986.779,772.8,-32.38095,82.94, -,9.295994
178.81,2979.98,773,-35.61905,82.94, -,9.295994
178.86,2979.98,773,-35.61905,82.94, -,9.295994
178.91,2979.98,773,-35.61905,82.94, -,9.295994
178.96,2976.582,773.1,-35.61905,82.94, -,9.295994
179.01,2976.582,773.1,-35.61905,82.94, -,9.295994
179.06,2976.582,773.1,-32.38095,82.94, -,9.295994
179.11,2976.582,773.1,-32.38095,82.94, -,9.295994
179.16,2973.183,773.2,-29.14286,82.94, -,9.295994
179.21,2973.183,773.2,-29.14286,82.94, -,9.295994
179.26,2969.786,773.3,-32.38095,82.94, -,9.295994
179.31,2966.387,773.4,-32.38095,82.94, -,9.295994
179.36,2966.387,773.4,-32.38095,82.94, -,9.295994
179.41,2966.387,773.4,-29.14286,82.94, -,9.295994
179.46,2962.99,773.5,-32.38095,82.94, -,9.295994
179.51,2959.594,773.6,-35.61905,82.94, -,9.315441
179.56,2959.594,773.6,-32.38095,82.94, -,9.315441
179.61,2959.594,773.6,-29.14286,82.94, -,9.315441
179.66,2956.197,773.7,-32.38095,82.94, -,9.315441
179.71,2956.197,773.7,-29.14286,82.94, -,9.315441
179.76,2952.802,773.8,-32.38095,82.94, -,9.315441
179.81,2952.802,773.8,-32.38095,82.94, -,9.315441
179.86,2949.405,773.9,-29.14286,82.94, -,9.315441
179.91,2949.405,773.9,-29.14286,82.94, -,9.315441
179.96,2946.01,774,-32.38095,82.94, -,9.315441
180.01,2942.616,774.1,-32.38095,82.94, -,9.315441
180.06,2939.22,774.2,-35.61905,82.94, -,9.315441
180.11,2939.22,774.2,-35.61905,82.94, -,9.315441
180.16,2939.22,774.2,-35.61905,82.94, -,9.315441
180.21,2935.826,774.3,-35.61905,82.94, -,9.315441
180.26,2935.826,774.3,-35.61905,82.94, -,9.315441
180.31,2932.431,774.4,-35.61905,82.94, -,9.315441
180.36,2932.431,774.4,-32.38095,82.94, -,9.315441
180.41,2932.431,774.4,-32.38095,82.94, -,9.315441
180.46,2932.431,774.4,-32.38095,82.94, -,9.315441
180.51,2929.038,774.5,-32.38095,82.94, -,9.315441
180.56,2925.646,774.6,-32.38095,82.94, -,9.315441
180.61,2925.646,774.6,-32.38095,82.94, -,9.315441
180.66,2925.646,774.6,-32.38095,82.94, -,9.315441
180.71,2922.252,774.7,-32.38095,82.94, -,9.315441
180.76,2918.86,774.8,-35.61905,82.94, -,9.315441
180.81,2918.86,774.8,-32.38095,82.94, -,9.315441
180.86,2915.467,774.9,-35.61905,82.94, -,9.315441
180.91,2912.076,775,-35.61905,82.94, -,9.315441
180.96,2912.076,775,-35.61905,82.94, -,9.315441
181.01,2912.076,775,-32.38095,82.94, -,9.315441
181.06,2912.076,775,-29.14286,82.94, -,9.315441
181.11,2908.685,775.1,-29.14286,82.94, -,9.315441
181.16,2908.685,775.1,-29.14286,82.94, -,9.315441
181.21,2905.293,775.2,-32.38095,82.94, -,9.315441
181.26,2905.293,775.2,-29.14286,82.94, -,9.315441
181.31,2901.903,775.3,-32.38095,82.94, -,9.315441
181.36,2901.903,775.3,-29.14286,82.94, -,9.315441
181.41,2898.511,775.4,-32.38095,82.94, -,9.315441
181.46,2898.511,775.4,-32.38095,82.94, -,9.315441
181.51,2898.511,775.4,-32.38095,82.94, -,9.315441
181.56,2895.122,775.5,-32.38095,82.94, -,9.315441
181.61,2891.733,775.6,-32.38095,82.94, -,9.315441
181.66,2888.342,775.7,-35.61905,82.94, -,9.315441
181.71,2888.342,775.7,-35.61905,82.94, -,9.315441
181.76,2888.342,775.7,-32.38095,82.94, -,9.315441
181.81,2888.342,775.7,-29.14286,82.94, -,9.315441
181.86,2884.954,775.8,-32.38095,82.94, -,9.315441
181.91,2881.564,775.9,-32.38095,82.94, -,9.315441
181.96,2881.564,775.9,-29.14286,82.94, -,9.315441
182.01,2878.177,776,-32.38095,82.94, -,9.315441
182.06,2878.177,776,-32.38095,82.94, -,9.315441
182.11,2874.79,776.1,-35.61905,82.94, -,9.315441
182.16,2874.79,776.1,-32.38095,82.94, -,9.315441
182.21,2874.79,776.1,-32.38095,82.94, -,9.315441
182.26,2871.401,776.2,-32.38095,82.94, -,9.315441
182.31,2868.014,776.3,-35.61905,82.94, -,9.315441
182.36,2868.014,776.3,-32.38095,82.94, -,9.315441
182.41,2864.626,776.4,-35.61905,82.94, -,9.315441
182.46,2864.626,776.4,-32.38095,82.94, -,9.315441
182.51,2864.626,776.4,-32.38095,82.94, -,9.315441
182.56,2861.24,776.5,-35.61905,82.94, -,9.295994
182.61,2861.24,776.5,-32.38095,82.94, -,9.295994
182.66,2861.24,776.5,-29.14286,82.94, -,9.295994
182.71,2857.855,776.6,-29.14286,82.94, -,9.295994
182.76,2857.855,776.6,-29.14286,82.94, -,9.295994
182.81,2857.855,776.6,-29.14286,82.94, -,9.295994
182.86,2854.468,776.7,-32.38095,82.94, -,9.295994
182.91,2851.083,776.8,-32.38095,82.94, -,9.295994
182.96,2851.083,776.8,-29.14286,82.94, -,9.295994
183.01,2847.697,776.9,-32.38095,82.94, -,9.295994
183.06,2847.697,776.9,-29.14286,82.94, -,9.295994
183.11,2847.697,776.9,-29.14286,82.94, -,9.295994
183.16,2844.313,777,-29.14286,82.94, -,9.295994
183.21,2844.313,777,-29.14286,82.94, -,9.295994
183.26,2840.929,777.1,-32.38095,82.94, -,9.295994
183.31,2840.929,777.1,-29.14286,82.94, -,9.295994
183.36,2837.544,777.2,-29.14286,82.94, -,9.295994
183.41,2837.544,777.2,-29.14286,82.94, -,9.295994
183.46,2834.161,777.3,-29.14286,82.94, -,9.295994
183.51,2834.161,777.3,-29.14286,82.94, -,9.315441
183.56,2830.777,777.4,-32.38095,82.94, -,9.315441
183.61,2830.777,777.4,-29.14286,82.94, -,9.315441
183.66,2827.395,777.5,-32.38095,82.94, -,9.315441
183.71,2827.395,777.5,-32.38095,82.94, -,9.315441
183.76,2824.013,777.6,-32.38095,82.94, -,9.315441
183.81,2824.013,777.6,-32.38095,82.94, -,9.315441
183.86,2820.629,777.7,-35.61905,82.94, -,9.315441
183.91,2820.629,777.7,-32.38095,82.94, -,9.315441
183.96,2817.248,777.8,-32.38095,82.94, -,9.315441
184.01,2813.865,777.9,-35.61905,82.94, -,9.315441
184.06,2813.865,777.9,-32.38095,82.94, -,9.315441
184.11,2810.485,778,-35.61905,82.94, -,9.315441
184.16,2807.105,778.1,-38.85714,82.94, -,9.315441
184.21,2803.723,778.2,-38.85714,82.94, -,9.315441
184.26,2803.723,778.2,-38.85714,82.94, -,9.315441
184.31,2800.344,778.3,-38.85714,82.94, -,9.315441
184.36,2800.344,778.3,-38.85714,82.94, -,9.315441
184.41,2800.344,778.3,-35.61905,82.94, -,9.315441
184.46,2796.962,778.4,-38.85714,82.94, -,9.315441
184.51,2796.962,778.4,-35.61905,82.94, -,9.315441
184.56,2796.962,778.4,-35.61905,82.76, -,9.315441
184.61,2793.584,778.5,-35.61905,82.76, -,9.315441
184.66,2793.584,778.5,-35.61905,82.76, -,9.315441
184.71,2790.206,778.6,-35.61905,82.76, -,9.315441
184.76,2790.206,778.6,-35.61905,82.76, -,9.315441
184.81,2786.825,778.7,-35.61905,82.76, -,9.315441
184.86,2786.825,778.7,-35.61905,82.76, -,9.315441
184.91,2783.448,778.8,-35.61905,82.76, -,9.315441
184.96,2780.069,778.9,-38.85714,82.76, -,9.315441
185.01,2780.069,778.9,-35.61905,82.76, -,9.315441
185.06,2776.692,779,-35.61905,82.76, -,9.315441
185.11,2776.692,779,-35.61905,82.76, -,9.315441
185.16,2773.315,779.1,-35.61905,82.76, -,9.315441
185.21,2773.315,779.1,-32.38095,82.76, -,9.315441
185.26,2773.315,779.1,-29.14286,82.76, -,9.315441
185.31,2769.937,779.2,-32.38095,82.76, -,9.315441
185.36,2769.937,779.2,-29.14286,82.76, -,9.315441
185.41,2769.937,779.2,-29.14286,82.76, -,9.315441
185.46,2766.561,779.3,-32.38095,82.76, -,9.315441
185.51,2766.561,779.3,-29.14286,82.94, -,9.295994
185.56,2763.183,779.4,-32.38095,82.94, -,9.295994
185.61,2763.183,779.4,-32.38095,82.94, -,9.295994
185.66,2759.808,779.5,-32.38095,82.94, -,9.295994
185.71,2756.434,779.6,-35.57143,82.94, -,9.295994
185.76,2756.434,779.6,-32.33333,82.94, -,9.295994
185.81,2753.057,779.7,-35.57143,82.94, -,9.295994
185.86,2753.057,779.7,-32.33333,82.94, -,9.295994
185.91,2749.683,779.8,-35.52381,82.94, -,9.295994
185.96,2746.307,779.9,-35.52381,82.94, -,9.295994
186.01,2746.307,779.9,-32.28571,82.94, -,9.295994
186.06,2746.307,779.9,-32.28571,82.94, -,9.295994
186.11,2742.934,780,-32.23809,82.94, -,9.295994
186.16,2742.934,780,-32.23809,82.94, -,9.295994
186.21,2739.561,780.1,-32.19048,82.94, -,9.295994
186.26,2736.186,780.2,-35.38095,82.94, -,9.295994
186.31,2736.186,780.2,-35.38095,82.94, -,9.295994
186.36,2732.813,780.3,-35.33333,82.94, -,9.295994
186.41,2732.813,780.3,-35.33333,82.94, -,9.295994
186.46,2729.439,780.4,-38.52381,82.94, -,9.295994
186.51,2726.068,780.5,-38.47619,82.94, -,9.295994
186.56,2726.068,780.5,-38.47619,82.76, -,9.315441
186.61,2726.068,780.5,-35.23809,82.76, -,9.315441
186.66,2722.697,780.6,-38.42857,82.76, -,9.315441
186.71,2722.697,780.6,-35.19048,82.76, -,9.315441
186.76,2719.323,780.7,-35.19048,82.76, -,9.315441
186.81,2719.323,780.7,-35.19048,82.76, -,9.315441
186.86,2715.953,780.8,-35.14286,82.76, -,9.315441
186.91,2715.953,780.8,-35.14286,82.76, -,9.315441
186.96,2712.581,780.9,-35.14286,82.76, -,9.315441
187.01,2712.581,780.9,-31.90476,82.76, -,9.315441
187.06,2709.211,781,-35.09524,82.76, -,9.315441
187.11,2709.211,781,-35.09524,82.76, -,9.315441
187.16,2705.841,781.1,-35.09524,82.76, -,9.315441
187.21,2705.841,781.1,-35.09524,82.76, -,9.315441
187.26,2702.47,781.2,-35.09524,82.76, -,9.315441
187.31,2702.47,781.2,-31.90476,82.76, -,9.315441
187.36,2699.101,781.3,-35.09524,82.76, -,9.315441
187.41,2699.101,781.3,-31.90476,82.76, -,9.315441
187.46,2699.101,781.3,-31.90476,82.76, -,9.315441
187.51,2695.73,781.4,-31.90476,82.76, -,9.295994
187.56,2695.73,781.4,-28.71428,82.76, -,9.295994
187.61,2692.362,781.5,-31.90476,82.76, -,9.295994
187.66,2688.994,781.6,-35.09524,82.76, -,9.295994
187.71,2688.994,781.6,-31.90476,82.76, -,9.295994
187.76,2685.625,781.7,-35.09524,82.76, -,9.295994
187.81,2685.625,781.7,-31.90476,82.76, -,9.295994
187.86,2685.625,781.7,-31.90476,82.76, -,9.295994
187.91,2682.258,781.8,-31.90476,82.76, -,9.295994
187.96,2682.258,781.8,-31.90476,82.76, -,9.295994
188.01,2678.889,781.9,-31.90476,82.76, -,9.295994
188.06,2678.889,781.9,-31.90476,82.76, -,9.295994
188.11,2678.889,781.9,-28.71428,82.76, -,9.295994
188.16,2675.523,782,-31.90476,82.76, -,9.295994
188.21,2675.523,782,-28.71428,82.76, -,9.295994
188.26,2672.156,782.1,-31.90476,82.76, -,9.295994
188.31,2668.789,782.2,-31.90476,82.76, -,9.295994
188.36,2668.789,782.2,-31.90476,82.76, -,9.295994
188.41,2668.789,782.2,-28.71428,82.76, -,9.295994
188.46,2665.423,782.3,-31.90476,82.76, -,9.295994
188.51,2662.056,782.4,-35.09524,82.76, -,9.295994
188.56,2662.056,782.4,-31.90476,82.76, -,9.315441
188.61,2662.056,782.4,-31.90476,82.76, -,9.315441
188.66,2658.692,782.5,-31.90476,82.76, -,9.315441
188.71,2658.692,782.5,-28.71428,82.76, -,9.315441
188.76,2655.327,782.6,-31.90476,82.76, -,9.315441
188.81,2651.961,782.7,-31.90476,82.76, -,9.315441
188.86,2651.961,782.7,-31.90476,82.76, -,9.315441
188.91,2648.598,782.8,-35.09524,82.76, -,9.315441
188.96,2648.598,782.8,-31.90476,82.76, -,9.315441
189.01,2648.598,782.8,-31.90476,82.76, -,9.315441
189.06,2645.232,782.9,-31.90476,82.76, -,9.315441
189.11,2645.232,782.9,-31.90476,82.76, -,9.315441
189.16,2641.869,783,-35.09524,82.76, -,9.315441
189.21,2641.869,783,-31.90476,82.76, -,9.315441
189.26,2638.507,783.1,-35.09524,82.76, -,9.315441
189.31,2638.507,783.1,-31.90476,82.76, -,9.315441
189.36,2638.507,783.1,-28.71428,82.76, -,9.315441
189.41,2635.143,783.2,-31.90476,82.76, -,9.315441
189.46,2631.781,783.3,-35.09524,82.76, -,9.315441
189.51,2631.781,783.3,-31.90476,82.76, -,9.334889
189.56,2631.781,783.3,-28.71428,82.76, -,9.334889
189.61,2628.417,783.4,-31.90476,82.76, -,9.334889
189.66,2625.056,783.5,-35.09524,82.76, -,9.334889
189.71,2625.056,783.5,-31.90476,82.76, -,9.334889
189.76,2625.056,783.5,-31.90476,82.76, -,9.334889
189.81,2621.695,783.6,-31.90476,82.76, -,9.334889
189.86,2621.695,783.6,-28.71428,82.76, -,9.334889
189.91,2618.333,783.7,-31.90476,82.76, -,9.334889
189.96,2618.333,783.7,-28.71428,82.76, -,9.334889
190.01,2614.972,783.8,-31.90476,82.76, -,9.334889
190.06,2614.972,783.8,-31.90476,82.76, -,9.334889
190.11,2611.611,783.9,-31.90476,82.76, -,9.334889
190.16,2611.611,783.9,-31.90476,82.76, -,9.334889
190.21,2611.611,783.9,-28.71428,82.76, -,9.334889
190.26,2608.251,784,-31.90476,82.76, -,9.334889
190.31,2604.892,784.1,-31.90476,82.76, -,9.334889
190.36,2604.892,784.1,-31.90476,82.76, -,9.334889
190.41,2604.892,784.1,-31.90476,82.76, -,9.334889
190.46,2601.531,784.2,-31.90476,82.76, -,9.334889
190.51,2601.531,784.2,-28.71428,82.76, -,9.334889
190.56,2598.173,784.3,-31.90476,82.76, -,9.315441
190.61,2598.173,784.3,-31.90476,82.76, -,9.315441
190.66,2594.813,784.4,-31.90476,82.76, -,9.315441
190.71,2594.813,784.4,-28.71428,82.76, -,9.315441
190.76,2591.455,784.5,-31.90476,82.76, -,9.315441
190.81,2591.455,784.5,-31.90476,82.76, -,9.315441
190.86,2588.097,784.6,-31.90476,82.76, -,9.315441
190.91,2588.097,784.6,-31.90476,82.76, -,9.315441
190.96,2588.097,784.6,-28.71428,82.76, -,9.315441
191.01,2584.738,784.7,-31.90476,82.76, -,9.315441
191.06,2581.382,784.8,-31.90476,82.76, -,9.315441
191.11,2581.382,784.8,-31.90476,82.76, -,9.315441
191.16,2578.023,784.9,-31.90476,82.76, -,9.315441
191.21,2578.023,784.9,-31.90476,82.76, -,9.315441
191.26,2574.667,785,-35.09524,82.76, -,9.315441
191.31,2574.667,785,-31.90476,82.76, -,9.315441
191.36,2571.312,785.1,-31.90476,82.76, -,9.315441
191.41,2571.312,785.1,-31.90476,82.76, -,9.315441
191.46,2567.954,785.2,-35.09524,82.76, -,9.315441
191.51,2567.954,785.2,-31.90476,82.76, -,9.315441
191.56,2564.599,785.3,-35.09524,82.76, -,9.315441
191.61,2564.599,785.3,-31.90476,82.76, -,9.315441
191.66,2561.243,785.4,-35.09524,82.76, -,9.315441
